danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.694,0.852,10,-7.039,0,0.115,0.0462,0,0.0313,0.412,110.027,audio_features,6MZ6Ui2GDCjs1eLi8TjSv0,spotify:track:6MZ6Ui2GDCjs1eLi8TjSv0,https://api.spotify.com/v1/tracks/6MZ6Ui2GDCjs1eLi8TjSv0,https://api.spotify.com/v1/audio-analysis/6MZ6Ui2GDCjs1eLi8TjSv0,157089,4
0.534,0.288,10,-13.232,0,0.0331,0.195,5.21e-05,0.182,0.516,139.922,audio_features,7BgyWwbbybJr2IbQoI1gzH,spotify:track:7BgyWwbbybJr2IbQoI1gzH,https://api.spotify.com/v1/tracks/7BgyWwbbybJr2IbQoI1gzH,https://api.spotify.com/v1/audio-analysis/7BgyWwbbybJr2IbQoI1gzH,164571,4
0.528,0.606,1,-9.024,0,0.105,0.409,5.98e-05,0.112,0.397,130.0,audio_features,0m35SoBcW7jLn9jpF1WktE,spotify:track:0m35SoBcW7jLn9jpF1WktE,https://api.spotify.com/v1/tracks/0m35SoBcW7jLn9jpF1WktE,https://api.spotify.com/v1/audio-analysis/0m35SoBcW7jLn9jpF1WktE,164198,4
0.87,0.603,4,-7.402,0,0.0694,0.0111,4.08e-06,0.224,0.88,139.982,audio_features,6osmPkzt0Ap9LA9lta3rOV,spotify:track:6osmPkzt0Ap9LA9lta3rOV,https://api.spotify.com/v1/tracks/6osmPkzt0Ap9LA9lta3rOV,https://api.spotify.com/v1/audio-analysis/6osmPkzt0Ap9LA9lta3rOV,109714,4
0.735,0.414,4,-11.178,0,0.0542,0.89,0.00014,0.233,0.753,120.003,audio_features,30hwT0deSgqiaBMxijn35R,spotify:track:30hwT0deSgqiaBMxijn35R,https://api.spotify.com/v1/tracks/30hwT0deSgqiaBMxijn35R,https://api.spotify.com/v1/audio-analysis/30hwT0deSgqiaBMxijn35R,163413,4
0.526,0.607,1,-9.201,0,0.121,0.428,4.3e-05,0.109,0.338,129.846,audio_features,64hwDkKZZHaxCpFOGC3AkW,spotify:track:64hwDkKZZHaxCpFOGC3AkW,https://api.spotify.com/v1/tracks/64hwDkKZZHaxCpFOGC3AkW,https://api.spotify.com/v1/audio-analysis/64hwDkKZZHaxCpFOGC3AkW,164210,4
0.681,0.442,11,-10.653,1,0.0513,0.827,0.0011,0.16,0.365,139.974,audio_features,6EQfvlAbsyOsBeM9gprOoU,spotify:track:6EQfvlAbsyOsBeM9gprOoU,https://api.spotify.com/v1/tracks/6EQfvlAbsyOsBeM9gprOoU,https://api.spotify.com/v1/audio-analysis/6EQfvlAbsyOsBeM9gprOoU,164488,4
0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,audio_features,31mzt4ZV8C0f52pIz1NSwd,spotify:track:31mzt4ZV8C0f52pIz1NSwd,https://api.spotify.com/v1/tracks/31mzt4ZV8C0f52pIz1NSwd,https://api.spotify.com/v1/audio-analysis/31mzt4ZV8C0f52pIz1NSwd,135529,4
0.711,0.156,2,-13.169,0,0.0788,0.048,0.071,0.11,0.165,124.06,audio_features,0H58Pw0kT7fNadPdUmipyr,spotify:track:0H58Pw0kT7fNadPdUmipyr,https://api.spotify.com/v1/tracks/0H58Pw0kT7fNadPdUmipyr,https://api.spotify.com/v1/audio-analysis/0H58Pw0kT7fNadPdUmipyr,154960,4
0.669,0.457,2,-9.884,1,0.0353,0.192,0.00114,0.128,0.077,132.034,audio_features,25cJX61SWZCOlgNuvHf20c,spotify:track:25cJX61SWZCOlgNuvHf20c,https://api.spotify.com/v1/tracks/25cJX61SWZCOlgNuvHf20c,https://api.spotify.com/v1/audio-analysis/25cJX61SWZCOlgNuvHf20c,174545,4
0.476,0.333,9,-8.809,0,0.0272,0.00246,0.203,0.511,0.0439,62.011,audio_features,63jMlVjVmkIjyQU9La9yvM,spotify:track:63jMlVjVmkIjyQU9La9yvM,https://api.spotify.com/v1/tracks/63jMlVjVmkIjyQU9La9yvM,https://api.spotify.com/v1/audio-analysis/63jMlVjVmkIjyQU9La9yvM,170323,4
0.504,0.396,9,-11.052,0,0.0903,0.286,0,0.135,0.457,139.809,audio_features,7KBllvfHsFGXqiTR8RQd4M,spotify:track:7KBllvfHsFGXqiTR8RQd4M,https://api.spotify.com/v1/tracks/7KBllvfHsFGXqiTR8RQd4M,https://api.spotify.com/v1/audio-analysis/7KBllvfHsFGXqiTR8RQd4M,164598,4
0.716,0.545,0,-6.949,0,0.0329,0.338,0.00344,0.101,0.82,98.232,audio_features,2Nq4SFbvYYZa8AF7lD7CWU,spotify:track:2Nq4SFbvYYZa8AF7lD7CWU,https://api.spotify.com/v1/tracks/2Nq4SFbvYYZa8AF7lD7CWU,https://api.spotify.com/v1/audio-analysis/2Nq4SFbvYYZa8AF7lD7CWU,207796,4
0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,audio_features,1F6IbA7di42uPc3cff8PXV,spotify:track:1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,123884,4
0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,audio_features,5mIOsPuQdXchVY0jB5NO9Q,spotify:track:5mIOsPuQdXchVY0jB5NO9Q,https://api.spotify.com/v1/tracks/5mIOsPuQdXchVY0jB5NO9Q,https://api.spotify.com/v1/audio-analysis/5mIOsPuQdXchVY0jB5NO9Q,159595,4
0.839,0.473,10,-7.835,0,0.0607,0.641,0.000459,0.0939,0.0644,98.732,audio_features,7qwt4xUIqQWCu1DJf96g2k,spotify:track:7qwt4xUIqQWCu1DJf96g2k,https://api.spotify.com/v1/tracks/7qwt4xUIqQWCu1DJf96g2k,https://api.spotify.com/v1/audio-analysis/7qwt4xUIqQWCu1DJf96g2k,135016,4
0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,audio_features,26yohWYLPKCCP7X7rwKedJ,spotify:track:26yohWYLPKCCP7X7rwKedJ,https://api.spotify.com/v1/tracks/26yohWYLPKCCP7X7rwKedJ,https://api.spotify.com/v1/audio-analysis/26yohWYLPKCCP7X7rwKedJ,159595,4
0.733,0.262,0,-13.766,1,0.028,0.224,4.79e-06,0.105,0.444,135.497,audio_features,4XYo3W8U6IY42EbB01rnR4,spotify:track:4XYo3W8U6IY42EbB01rnR4,https://api.spotify.com/v1/tracks/4XYo3W8U6IY42EbB01rnR4,https://api.spotify.com/v1/audio-analysis/4XYo3W8U6IY42EbB01rnR4,233871,3
0.739,0.491,6,-11.515,1,0.027,0.791,0.0366,0.1,0.707,111.008,audio_features,0HAqq2GcQKyi3s87GuN7jU,spotify:track:0HAqq2GcQKyi3s87GuN7jU,https://api.spotify.com/v1/tracks/0HAqq2GcQKyi3s87GuN7jU,https://api.spotify.com/v1/audio-analysis/0HAqq2GcQKyi3s87GuN7jU,228922,4
0.511,0.512,4,-9.091,1,0.0331,0.545,0.93,0.116,0.159,120.159,audio_features,6Qoz4HdYCIzQCmEd8ARYWP,spotify:track:6Qoz4HdYCIzQCmEd8ARYWP,https://api.spotify.com/v1/tracks/6Qoz4HdYCIzQCmEd8ARYWP,https://api.spotify.com/v1/audio-analysis/6Qoz4HdYCIzQCmEd8ARYWP,136281,4
0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,audio_features,7B3z0ySL9Rr0XvZEAjWZzM,spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,https://api.spotify.com/v1/tracks/7B3z0ySL9Rr0XvZEAjWZzM,https://api.spotify.com/v1/audio-analysis/7B3z0ySL9Rr0XvZEAjWZzM,188387,4
0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6UFivO2zqqPFPoQYsEMuCc,spotify:track:6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/tracks/6UFivO2zqqPFPoQYsEMuCc,https://api.spotify.com/v1/audio-analysis/6UFivO2zqqPFPoQYsEMuCc,260520,4
0.759,0.436,0,-11.233,0,0.0419,0.33,0.0113,0.102,0.782,94.03,audio_features,4PvbbMYL4fkToni5BLaYRb,spotify:track:4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/tracks/4PvbbMYL4fkToni5BLaYRb,https://api.spotify.com/v1/audio-analysis/4PvbbMYL4fkToni5BLaYRb,185307,4
0.93,0.611,0,-4.406,1,0.0415,0.593,0.00124,0.0592,0.695,112.127,audio_features,0KyAGiNGUytG5JLxJu4F6l,spotify:track:0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/tracks/0KyAGiNGUytG5JLxJu4F6l,https://api.spotify.com/v1/audio-analysis/0KyAGiNGUytG5JLxJu4F6l,178352,4
0.562,0.715,10,-6.518,0,0.0345,0.564,0.000315,0.116,0.515,113.988,audio_features,04FtOyX3Gb1XPDiuioA3cN,spotify:track:04FtOyX3Gb1XPDiuioA3cN,https://api.spotify.com/v1/tracks/04FtOyX3Gb1XPDiuioA3cN,https://api.spotify.com/v1/audio-analysis/04FtOyX3Gb1XPDiuioA3cN,224947,4
0.843,0.28,2,-15.331,0,0.0957,0.451,0.284,0.0984,0.779,95.147,audio_features,0dcsuO7AQ06VS9uWfA6m1C,spotify:track:0dcsuO7AQ06VS9uWfA6m1C,https://api.spotify.com/v1/tracks/0dcsuO7AQ06VS9uWfA6m1C,https://api.spotify.com/v1/audio-analysis/0dcsuO7AQ06VS9uWfA6m1C,118877,4
0.669,0.657,10,-6.462,0,0.0276,0.114,0.0916,0.0725,0.598,109.998,audio_features,3ISKxnCGKc5B9zr9CTUB3v,spotify:track:3ISKxnCGKc5B9zr9CTUB3v,https://api.spotify.com/v1/tracks/3ISKxnCGKc5B9zr9CTUB3v,https://api.spotify.com/v1/audio-analysis/3ISKxnCGKc5B9zr9CTUB3v,279413,4
0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,audio_features,3zksbXteOCeSusJ5Xltr3t,spotify:track:3zksbXteOCeSusJ5Xltr3t,https://api.spotify.com/v1/tracks/3zksbXteOCeSusJ5Xltr3t,https://api.spotify.com/v1/audio-analysis/3zksbXteOCeSusJ5Xltr3t,175961,3
0.496,0.476,2,-8.123,1,0.072,0.509,3.42e-06,0.127,0.489,95.894,audio_features,45GLZ5tAhzkkb9NznATAN7,spotify:track:45GLZ5tAhzkkb9NznATAN7,https://api.spotify.com/v1/tracks/45GLZ5tAhzkkb9NznATAN7,https://api.spotify.com/v1/audio-analysis/45GLZ5tAhzkkb9NznATAN7,159942,4
0.375,0.473,0,-10.053,1,0.0533,0.644,0.0302,0.119,0.0613,100.25,audio_features,08IFMDAxF7Se7X8RNyoQWF,spotify:track:08IFMDAxF7Se7X8RNyoQWF,https://api.spotify.com/v1/tracks/08IFMDAxF7Se7X8RNyoQWF,https://api.spotify.com/v1/audio-analysis/08IFMDAxF7Se7X8RNyoQWF,181253,4
0.432,0.615,0,-11.79,1,0.0494,0.255,0.00619,0.128,0.55,99.574,audio_features,71WT6kvVYlGba71B65JrH4,spotify:track:71WT6kvVYlGba71B65JrH4,https://api.spotify.com/v1/tracks/71WT6kvVYlGba71B65JrH4,https://api.spotify.com/v1/audio-analysis/71WT6kvVYlGba71B65JrH4,230347,4
0.79,0.338,8,-8.899,1,0.0292,0.586,0.000147,0.0899,0.555,99.339,audio_features,7BQWJDX9GGqq3D6ezggaqB,spotify:track:7BQWJDX9GGqq3D6ezggaqB,https://api.spotify.com/v1/tracks/7BQWJDX9GGqq3D6ezggaqB,https://api.spotify.com/v1/audio-analysis/7BQWJDX9GGqq3D6ezggaqB,190000,3
0.474,0.439,1,-10.107,1,0.0541,0.447,0.000178,0.113,0.222,114.856,audio_features,27vN7hM1uXKgkjtSCwKkkb,spotify:track:27vN7hM1uXKgkjtSCwKkkb,https://api.spotify.com/v1/tracks/27vN7hM1uXKgkjtSCwKkkb,https://api.spotify.com/v1/audio-analysis/27vN7hM1uXKgkjtSCwKkkb,176800,4
0.649,0.428,8,-4.584,0,0.0313,0.766,0.00294,0.0816,0.514,77.057,audio_features,2lO8mP1QvI7RizGcBYQ7Mx,spotify:track:2lO8mP1QvI7RizGcBYQ7Mx,https://api.spotify.com/v1/tracks/2lO8mP1QvI7RizGcBYQ7Mx,https://api.spotify.com/v1/audio-analysis/2lO8mP1QvI7RizGcBYQ7Mx,127040,4
0.893,0.631,0,-4.114,1,0.0418,0.634,0.000297,0.0607,0.725,112.129,audio_features,0r2Omf9dgf5i3Lwj7THaOx,spotify:track:0r2Omf9dgf5i3Lwj7THaOx,https://api.spotify.com/v1/tracks/0r2Omf9dgf5i3Lwj7THaOx,https://api.spotify.com/v1/audio-analysis/0r2Omf9dgf5i3Lwj7THaOx,179848,4
0.747,0.0676,7,-14.215,0,0.0441,0.895,0.258,0.11,0.298,65.003,audio_features,4JHCLFKkuvNMb67DYuAjUU,spotify:track:4JHCLFKkuvNMb67DYuAjUU,https://api.spotify.com/v1/tracks/4JHCLFKkuvNMb67DYuAjUU,https://api.spotify.com/v1/audio-analysis/4JHCLFKkuvNMb67DYuAjUU,118883,4
0.352,0.632,2,-6.261,1,0.0473,0.244,1.82e-05,0.153,0.54,96.929,audio_features,0zzz9l8ZX5vDBJmNHnWOom,spotify:track:0zzz9l8ZX5vDBJmNHnWOom,https://api.spotify.com/v1/tracks/0zzz9l8ZX5vDBJmNHnWOom,https://api.spotify.com/v1/audio-analysis/0zzz9l8ZX5vDBJmNHnWOom,213253,4
0.795,0.605,7,-7.374,0,0.125,0.887,5.42e-06,0.105,0.152,110.113,audio_features,6P6wO3mWOx8xVsaNbBoW1K,spotify:track:6P6wO3mWOx8xVsaNbBoW1K,https://api.spotify.com/v1/tracks/6P6wO3mWOx8xVsaNbBoW1K,https://api.spotify.com/v1/audio-analysis/6P6wO3mWOx8xVsaNbBoW1K,122244,4
0.739,0.487,10,-11.518,0,0.0271,0.784,0.0299,0.1,0.696,111.005,audio_features,4VAhHysFeK3TQFZ6iQ6ckD,spotify:track:4VAhHysFeK3TQFZ6iQ6ckD,https://api.spotify.com/v1/tracks/4VAhHysFeK3TQFZ6iQ6ckD,https://api.spotify.com/v1/audio-analysis/4VAhHysFeK3TQFZ6iQ6ckD,228922,4
0.76,0.376,0,-9.397,1,0.0426,0.164,0.000473,0.107,0.663,76.996,audio_features,6ZuQAppmSEQ9IrDhDU8RM6,spotify:track:6ZuQAppmSEQ9IrDhDU8RM6,https://api.spotify.com/v1/tracks/6ZuQAppmSEQ9IrDhDU8RM6,https://api.spotify.com/v1/audio-analysis/6ZuQAppmSEQ9IrDhDU8RM6,184293,4
0.324,0.116,7,-20.332,1,0.0331,0.947,0.000286,0.147,0.399,144.524,audio_features,7brBeAX3RT0CMh3qbTBrIP,spotify:track:7brBeAX3RT0CMh3qbTBrIP,https://api.spotify.com/v1/tracks/7brBeAX3RT0CMh3qbTBrIP,https://api.spotify.com/v1/audio-analysis/7brBeAX3RT0CMh3qbTBrIP,195376,3
0.433,0.329,3,-13.288,1,0.0343,0.932,0.0474,0.1,0.264,102.971,audio_features,3jgrNd3uPU1c2PFBKYsV9d,spotify:track:3jgrNd3uPU1c2PFBKYsV9d,https://api.spotify.com/v1/tracks/3jgrNd3uPU1c2PFBKYsV9d,https://api.spotify.com/v1/audio-analysis/3jgrNd3uPU1c2PFBKYsV9d,213000,4
0.45,0.84,0,-6.755,1,0.045,0.0547,0.0277,0.0883,0.622,149.02,audio_features,6f6IdBXL1sAHMVgwlcawDf,spotify:track:6f6IdBXL1sAHMVgwlcawDf,https://api.spotify.com/v1/tracks/6f6IdBXL1sAHMVgwlcawDf,https://api.spotify.com/v1/audio-analysis/6f6IdBXL1sAHMVgwlcawDf,251400,4
0.76,0.376,0,-9.397,1,0.0426,0.164,0.000473,0.107,0.663,76.996,audio_features,3r2TFFPynN97CgmzXKal5X,spotify:track:3r2TFFPynN97CgmzXKal5X,https://api.spotify.com/v1/tracks/3r2TFFPynN97CgmzXKal5X,https://api.spotify.com/v1/audio-analysis/3r2TFFPynN97CgmzXKal5X,184293,4
0.666,0.18,5,-17.015,0,0.0484,0.917,0.00781,0.122,0.265,130.021,audio_features,4iBtktPvH4yfS5LR6oAQT1,spotify:track:4iBtktPvH4yfS5LR6oAQT1,https://api.spotify.com/v1/tracks/4iBtktPvH4yfS5LR6oAQT1,https://api.spotify.com/v1/audio-analysis/4iBtktPvH4yfS5LR6oAQT1,193678,4
0.729,0.374,0,-9.119,1,0.026,0.222,5.86e-06,0.0924,0.451,135.502,audio_features,3m6SS6esObNDk32exsP9NQ,spotify:track:3m6SS6esObNDk32exsP9NQ,https://api.spotify.com/v1/tracks/3m6SS6esObNDk32exsP9NQ,https://api.spotify.com/v1/audio-analysis/3m6SS6esObNDk32exsP9NQ,233867,3
0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,audio_features,52uTp5TrlfPrtgiUdIhkbU,spotify:track:52uTp5TrlfPrtgiUdIhkbU,https://api.spotify.com/v1/tracks/52uTp5TrlfPrtgiUdIhkbU,https://api.spotify.com/v1/audio-analysis/52uTp5TrlfPrtgiUdIhkbU,188387,4
0.363,0.376,1,-10.95,1,0.0515,0.706,0.0144,0.0841,0.242,133.76,audio_features,6YTUGuz1IzqKFpNm0yGQws,spotify:track:6YTUGuz1IzqKFpNm0yGQws,https://api.spotify.com/v1/tracks/6YTUGuz1IzqKFpNm0yGQws,https://api.spotify.com/v1/audio-analysis/6YTUGuz1IzqKFpNm0yGQws,416373,4
0.559,0.561,7,-7.031,0,0.0317,0.491,7.72e-05,0.108,0.308,130.045,audio_features,7DZYrORFDW6vGzRNitHEFl,spotify:track:7DZYrORFDW6vGzRNitHEFl,https://api.spotify.com/v1/tracks/7DZYrORFDW6vGzRNitHEFl,https://api.spotify.com/v1/audio-analysis/7DZYrORFDW6vGzRNitHEFl,229573,4
0.536,0.224,6,-19.681,1,0.0496,0.863,0.0394,0.111,0.625,147.881,audio_features,2P0qa2otcQdjrnypyueuJl,spotify:track:2P0qa2otcQdjrnypyueuJl,https://api.spotify.com/v1/tracks/2P0qa2otcQdjrnypyueuJl,https://api.spotify.com/v1/audio-analysis/2P0qa2otcQdjrnypyueuJl,159842,4
0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,audio_features,6X3FZtz4cKU2MKSQlGG9ZG,spotify:track:6X3FZtz4cKU2MKSQlGG9ZG,https://api.spotify.com/v1/tracks/6X3FZtz4cKU2MKSQlGG9ZG,https://api.spotify.com/v1/audio-analysis/6X3FZtz4cKU2MKSQlGG9ZG,260520,4
0.695,0.415,0,-13.489,1,0.0603,0.67,0.0111,0.378,0.779,145.982,audio_features,67bSS4aLrasUNp3EQjdHTT,spotify:track:67bSS4aLrasUNp3EQjdHTT,https://api.spotify.com/v1/tracks/67bSS4aLrasUNp3EQjdHTT,https://api.spotify.com/v1/audio-analysis/67bSS4aLrasUNp3EQjdHTT,174765,4
0.38,0.167,6,-15.294,1,0.0374,0.95,0.000369,0.0844,0.195,93.112,audio_features,57VAuR1WgKFzcpO3ujQx9A,spotify:track:57VAuR1WgKFzcpO3ujQx9A,https://api.spotify.com/v1/tracks/57VAuR1WgKFzcpO3ujQx9A,https://api.spotify.com/v1/audio-analysis/57VAuR1WgKFzcpO3ujQx9A,264012,4
0.606,0.159,5,-18.181,1,0.0355,0.954,0.00736,0.105,0.333,107.792,audio_features,6VyCMQf7wZyZF4j9368HGK,spotify:track:6VyCMQf7wZyZF4j9368HGK,https://api.spotify.com/v1/tracks/6VyCMQf7wZyZF4j9368HGK,https://api.spotify.com/v1/audio-analysis/6VyCMQf7wZyZF4j9368HGK,286980,4
0.339,0.133,5,-14.335,0,0.0323,0.926,0.00149,0.105,0.456,146.634,audio_features,127CAKy0KyYoR0r7QNbvVR,spotify:track:127CAKy0KyYoR0r7QNbvVR,https://api.spotify.com/v1/tracks/127CAKy0KyYoR0r7QNbvVR,https://api.spotify.com/v1/audio-analysis/127CAKy0KyYoR0r7QNbvVR,193667,4
0.319,0.109,7,-20.638,1,0.0366,0.948,0.000544,0.144,0.388,144.93,audio_features,34q8siON3Dxf5HFVt3pynf,spotify:track:34q8siON3Dxf5HFVt3pynf,https://api.spotify.com/v1/tracks/34q8siON3Dxf5HFVt3pynf,https://api.spotify.com/v1/audio-analysis/34q8siON3Dxf5HFVt3pynf,195376,3
0.543,0.194,9,-14.545,1,0.0275,0.904,0.00242,0.106,0.271,83.953,audio_features,2hEfeLI8ncgsTmvBACeOn8,spotify:track:2hEfeLI8ncgsTmvBACeOn8,https://api.spotify.com/v1/tracks/2hEfeLI8ncgsTmvBACeOn8,https://api.spotify.com/v1/audio-analysis/2hEfeLI8ncgsTmvBACeOn8,277400,4
0.268,0.16,7,-16.405,1,0.0379,0.951,0.000411,0.166,0.219,89.855,audio_features,6IemSJkHc0EHmGPRnxamG5,spotify:track:6IemSJkHc0EHmGPRnxamG5,https://api.spotify.com/v1/tracks/6IemSJkHc0EHmGPRnxamG5,https://api.spotify.com/v1/audio-analysis/6IemSJkHc0EHmGPRnxamG5,228728,4
0.416,0.074,2,-20.01,1,0.0407,0.957,0.899,0.123,0.0476,121.24,audio_features,1bCFgapvqHqqcuQXgnP94L,spotify:track:1bCFgapvqHqqcuQXgnP94L,https://api.spotify.com/v1/tracks/1bCFgapvqHqqcuQXgnP94L,https://api.spotify.com/v1/audio-analysis/1bCFgapvqHqqcuQXgnP94L,285698,3
0.379,0.0405,3,-21.848,1,0.0329,0.92,0.000572,0.105,0.319,144.335,audio_features,63O4CpEtppRmeOZ89Fb8tn,spotify:track:63O4CpEtppRmeOZ89Fb8tn,https://api.spotify.com/v1/tracks/63O4CpEtppRmeOZ89Fb8tn,https://api.spotify.com/v1/audio-analysis/63O4CpEtppRmeOZ89Fb8tn,217065,4
0.436,0.196,9,-14.566,1,0.0284,0.904,0.0023,0.107,0.281,83.768,audio_features,6wQXjA6KWbwPT3ydQCsJ4P,spotify:track:6wQXjA6KWbwPT3ydQCsJ4P,https://api.spotify.com/v1/tracks/6wQXjA6KWbwPT3ydQCsJ4P,https://api.spotify.com/v1/audio-analysis/6wQXjA6KWbwPT3ydQCsJ4P,277400,4
0.415,0.0778,5,-21.716,1,0.0434,0.982,3.44e-05,0.089,0.178,62.85,audio_features,3Gjj8LeMagv4Ou2p7kgQHT,spotify:track:3Gjj8LeMagv4Ou2p7kgQHT,https://api.spotify.com/v1/tracks/3Gjj8LeMagv4Ou2p7kgQHT,https://api.spotify.com/v1/audio-analysis/3Gjj8LeMagv4Ou2p7kgQHT,160545,4
0.565,0.593,8,-5.864,1,0.0883,0.0288,0,0.215,0.429,120.509,audio_features,3SAga35lAPYdjj3qyfEsCF,spotify:track:3SAga35lAPYdjj3qyfEsCF,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,157974,4
0.661,0.74,4,-6.39,0,0.056,0.0806,0,0.115,0.188,124.519,audio_features,26vDr5jgWQoJOTH4Bu3KCQ,spotify:track:26vDr5jgWQoJOTH4Bu3KCQ,https://api.spotify.com/v1/tracks/26vDr5jgWQoJOTH4Bu3KCQ,https://api.spotify.com/v1/audio-analysis/26vDr5jgWQoJOTH4Bu3KCQ,163049,4
0.572,0.36,3,-9.595,0,0.035,0.774,2.33e-05,0.0848,0.474,116.54,audio_features,0ssxoYXlw70MY4lh3JsI9q,spotify:track:0ssxoYXlw70MY4lh3JsI9q,https://api.spotify.com/v1/tracks/0ssxoYXlw70MY4lh3JsI9q,https://api.spotify.com/v1/audio-analysis/0ssxoYXlw70MY4lh3JsI9q,239181,4
0.575,0.45,4,-9.306,1,0.0259,0.531,6.59e-05,0.124,0.263,132.039,audio_features,5LrN7yUQAzvthd4QujgPFr,spotify:track:5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/tracks/5LrN7yUQAzvthd4QujgPFr,https://api.spotify.com/v1/audio-analysis/5LrN7yUQAzvthd4QujgPFr,242485,4
0.672,0.253,9,-12.71,0,0.0395,0.864,0,0.0787,0.409,76.481,audio_features,1exDZN0zsfDpsIKamOqmSz,spotify:track:1exDZN0zsfDpsIKamOqmSz,https://api.spotify.com/v1/tracks/1exDZN0zsfDpsIKamOqmSz,https://api.spotify.com/v1/audio-analysis/1exDZN0zsfDpsIKamOqmSz,121695,4
0.713,0.619,2,-7.546,0,0.0322,0.242,0.000124,0.0984,0.17,143.546,audio_features,1p7GxV4HeuZK4zJHugQ7AW,spotify:track:1p7GxV4HeuZK4zJHugQ7AW,https://api.spotify.com/v1/tracks/1p7GxV4HeuZK4zJHugQ7AW,https://api.spotify.com/v1/audio-analysis/1p7GxV4HeuZK4zJHugQ7AW,119976,4
0.485,0.348,5,-10.607,1,0.0392,0.907,0.00152,0.219,0.28,66.025,audio_features,46Rpo3Uh7wtWSiYBQTsth8,spotify:track:46Rpo3Uh7wtWSiYBQTsth8,https://api.spotify.com/v1/tracks/46Rpo3Uh7wtWSiYBQTsth8,https://api.spotify.com/v1/audio-analysis/46Rpo3Uh7wtWSiYBQTsth8,101632,4
0.469,0.909,10,-6.726,0,0.0389,0.135,0.000164,0.453,0.333,90.222,audio_features,1tuSpba0RXUMubHpAOWlMN,spotify:track:1tuSpba0RXUMubHpAOWlMN,https://api.spotify.com/v1/tracks/1tuSpba0RXUMubHpAOWlMN,https://api.spotify.com/v1/audio-analysis/1tuSpba0RXUMubHpAOWlMN,152551,4
0.37,0.358,8,-10.633,1,0.0317,0.799,7.08e-06,0.142,0.186,147.581,audio_features,5ye1TParxcolbnNsOXO8qE,spotify:track:5ye1TParxcolbnNsOXO8qE,https://api.spotify.com/v1/tracks/5ye1TParxcolbnNsOXO8qE,https://api.spotify.com/v1/audio-analysis/5ye1TParxcolbnNsOXO8qE,175875,3
0.529,0.915,6,-6.526,0,0.051,0.025,0.00997,0.145,0.417,138.591,audio_features,4f4IcN3DkV9Ay6Idbrc5Wz,spotify:track:4f4IcN3DkV9Ay6Idbrc5Wz,https://api.spotify.com/v1/tracks/4f4IcN3DkV9Ay6Idbrc5Wz,https://api.spotify.com/v1/audio-analysis/4f4IcN3DkV9Ay6Idbrc5Wz,151764,4
0.446,0.734,6,-9.75,0,0.0374,8.24e-06,0.0492,0.564,0.545,178.182,audio_features,32GHYtVVAsYNQGafHrrRxv,spotify:track:32GHYtVVAsYNQGafHrrRxv,https://api.spotify.com/v1/tracks/32GHYtVVAsYNQGafHrrRxv,https://api.spotify.com/v1/audio-analysis/32GHYtVVAsYNQGafHrrRxv,166996,4
0.47,0.502,6,-9.108,1,0.027,0.0689,0.000669,0.118,0.212,132.007,audio_features,6OGgPVxqijHJ5tQlZXkEfW,spotify:track:6OGgPVxqijHJ5tQlZXkEfW,https://api.spotify.com/v1/tracks/6OGgPVxqijHJ5tQlZXkEfW,https://api.spotify.com/v1/audio-analysis/6OGgPVxqijHJ5tQlZXkEfW,241818,4
0.171,0.759,2,-6.04,1,0.0945,0.000258,0,0.262,0.573,177.246,audio_features,2T9G81i8JSiPUyP8H4ZVqn,spotify:track:2T9G81i8JSiPUyP8H4ZVqn,https://api.spotify.com/v1/tracks/2T9G81i8JSiPUyP8H4ZVqn,https://api.spotify.com/v1/audio-analysis/2T9G81i8JSiPUyP8H4ZVqn,138029,4
